,seqname,feature,start,end,strand,gene_biotype,Name,locus_tag,old_locus_tag,product
3846,NC_011916.1,gene,1875935,1876864,+,protein_coding,CCNA_01748,CCNA_01748,NA,methyltransferase
3848,NC_011916.1,gene,1877029,1877265,+,protein_coding,CCNA_01749,CCNA_01749,NA,acyl carrier protein
3850,NC_011916.1,gene,1877432,1878712,+,protein_coding,CCNA_01750,CCNA_01750,NA,3-oxoacyl-(acyl-carrier-protein) synthase II
3852,NC_011916.1,gene,1878709,1879809,+,protein_coding,CCNA_01751,CCNA_01751,NA,aminodeoxychorismate lyase
3854,NC_011916.1,gene,1879813,1880694,+,protein_coding,CCNA_01752,CCNA_01752,NA,YicC-family protein
3856,NC_011916.1,gene,1880687,1881328,+,protein_coding,gmk,CCNA_01753,NA,guanylate kinase
3858,NC_011916.1,gene,1881367,1881672,-,protein_coding,CCNA_01754,CCNA_01754,NA,transglycosylase associated protein
3860,NC_011916.1,gene,1881785,1883437,-,protein_coding,CCNA_01755,CCNA_01755,NA,two component sensor histidine kinase
3862,NC_011916.1,gene,1883535,1883654,-,protein_coding,CCNA_01756,CCNA_01756,NA,hypothetical protein
3864,NC_011916.1,gene,1883718,1884548,-,protein_coding,CCNA_01757,CCNA_01757,NA,dimethyladenosine transferase
3866,NC_011916.1,gene,1884593,1885594,-,protein_coding,pdxA,CCNA_01758,NA,4-hydroxythreonine-4-phosphate dehydrogenase
3868,NC_011916.1,gene,1885591,1886940,-,protein_coding,CCNA_01759,CCNA_01759,NA,peptidyl-prolyl cis-trans isomerase
3870,NC_011916.1,gene,1887107,1889536,-,protein_coding,CCNA_01760,CCNA_01760,NA,LPS assembly outer membrane protein LptD
3872,NC_011916.1,gene,1889529,1890635,-,protein_coding,CCNA_01761,CCNA_01761,NA,LPS export ABC transporter permease LptG
3874,NC_011916.1,gene,1890632,1891771,-,protein_coding,CCNA_01762,CCNA_01762,NA,LPS export ABC transporter permease LptF
3876,NC_011916.1,gene,1891999,1893480,+,protein_coding,CCNA_01763,CCNA_01763,NA,multifunctional aminopeptidase
3878,NC_011916.1,gene,1893601,1894062,+,protein_coding,CCNA_01764,CCNA_01764,NA,DNA polymerase III%2C chi subunit
3880,NC_011916.1,gene,1894059,1894400,+,protein_coding,CCNA_01765,CCNA_01765,NA,peptidase inhibitor%2C I78 family
3882,NC_011916.1,gene,1894443,1895228,-,protein_coding,CCNA_01766,CCNA_01766,NA,CsgG-related curli protein
3884,NC_011916.1,gene,1895423,1895821,+,protein_coding,CCNA_01767,CCNA_01767,NA,cytochrome C family protein
3886,NC_011916.1,gene,1895834,1896232,-,protein_coding,CCNA_01768,CCNA_01768,NA,hypothetical protein
3888,NC_011916.1,gene,1896310,1898175,-,protein_coding,CCNA_01769,CCNA_01769,NA,ABC transporter ATP-binding protein
3890,NC_011916.1,gene,1898272,1898691,+,protein_coding,CCNA_01770,CCNA_01770,NA,nucleoside diphosphate kinase
3892,NC_011916.1,gene,1898688,1898930,-,protein_coding,CCNA_01771,CCNA_01771,NA,hypothetical protein
3894,NC_011916.1,gene,1899035,1899412,+,protein_coding,CCNA_01772,CCNA_01772,NA,hypothetical protein
3896,NC_011916.1,gene,1899409,1900026,-,protein_coding,CCNA_01773,CCNA_01773,NA,SNARE-associated family membrane protein
3898,NC_011916.1,gene,1900105,1900686,-,protein_coding,CCNA_01774,CCNA_01774,NA,phosphoribosylglycinamide formyltransferase
3900,NC_011916.1,gene,1900847,1901872,-,protein_coding,CCNA_01775,CCNA_01775,NA,phosphoribosylformylglycinamidine cyclo-ligase
3902,NC_011916.1,gene,1901998,1903167,+,protein_coding,CCNA_01776,CCNA_01776,NA,ribonuclease D
3904,NC_011916.1,gene,1903417,1905099,+,protein_coding,CCNA_01777,CCNA_01777,NA,hybrid sensor histidine kinase/receiver domain protein
3906,NC_011916.1,gene,1905204,1906496,+,protein_coding,CCNA_01778,CCNA_01778,NA,penicillin-binding protein
3908,NC_011916.1,gene,1906529,1906798,-,protein_coding,CCNA_01779,CCNA_01779,NA,hypothetical protein
3910,NC_011916.1,gene,1906954,1908453,-,protein_coding,ppx1,CCNA_01780,NA,exopolyphosphatase
3912,NC_011916.1,gene,1908544,1908939,-,protein_coding,CCNA_01781,CCNA_01781,NA,hypothetical protein
3914,NC_011916.1,gene,1908936,1911152,-,protein_coding,ppk1,CCNA_01782,NA,polyphosphate kinase 1
3916,NC_011916.1,gene,1911195,1911615,+,ncRNA,CCNA_R0145,CCNA_R0145,NA,NA
3919,NC_011916.1,gene,1911358,1912050,-,protein_coding,hdaA,CCNA_01783,NA,chromosome replication regulator protein HdaA
3921,NC_011916.1,gene,1912227,1912619,-,protein_coding,CCNA_01784,CCNA_01784,NA,hypothetical protein
3923,NC_011916.1,gene,1912486,1913097,-,protein_coding,CCNA_01785,CCNA_01785,NA,hypothetical protein
3925,NC_011916.1,gene,1913996,1914736,+,protein_coding,CCNA_01786,CCNA_01786,NA,EcsC family protein
3927,NC_011916.1,gene,1914921,1915856,-,protein_coding,CCNA_01787,CCNA_01787,NA,transposase
3929,NC_011916.1,gene,1915870,1916013,+,antisense_RNA,CCNA_R0042,CCNA_R0042,NA,NA
3933,NC_011916.1,gene,1916111,1916470,-,protein_coding,CCNA_01788,CCNA_01788,NA,hypothetical protein
3935,NC_011916.1,gene,1916649,1917164,-,protein_coding,CCNA_01789,CCNA_01789,NA,acetyltransferase%2C GNAT family
3937,NC_011916.1,gene,1917304,1917771,+,protein_coding,CCNA_01790,CCNA_01790,NA,protein translocase subunit secG
3939,NC_011916.1,gene,1917887,1919539,+,protein_coding,CCNA_01791,CCNA_01791,NA,CTP synthase
3941,NC_011916.1,gene,1919654,1919836,+,protein_coding,CCNA_01792,CCNA_01792,NA,LSU ribosomal protein L32P
3943,NC_011916.1,gene,1919960,1920958,+,protein_coding,CCNA_01793,CCNA_01793,NA,aspartate protease
3945,NC_011916.1,gene,1920971,1921741,-,protein_coding,CCNA_01794,CCNA_01794,NA,enoyl-CoA hydratase/isomerase family
3947,NC_011916.1,gene,1921855,1923135,+,protein_coding,CCNA_01795,CCNA_01795,NA,phosphopyruvate hydratase
3949,NC_011916.1,gene,1923489,1923791,+,protein_coding,ftsB,CCNA_01797,NA,FtsB-related septum formation initiator
3951,NC_011916.1,gene,1923957,1924988,+,protein_coding,pdhA,CCNA_01799,NA,pyruvate dehydrogenase E1 component alpha subunit
3953,NC_011916.1,gene,1924985,1926337,+,protein_coding,CCNA_01800,CCNA_01800,NA,pyruvate dehydrogenase E1 component beta subunit
3955,NC_011916.1,gene,1926343,1926795,+,protein_coding,CCNA_01801,CCNA_01801,NA,hypothetical protein
3957,NC_011916.1,gene,1926680,1926746,-,ncRNA,CCNA_R0146,CCNA_R0146,NA,NA
3960,NC_011916.1,gene,1926792,1926908,+,protein_coding,CCNA_01802,CCNA_01802,NA,hypothetical protein
3962,NC_011916.1,gene,1926921,1928207,+,protein_coding,CCNA_01803,CCNA_01803,NA,pyruvate dehydrogenase complex%2C dihydrolipoamide acetyltransferase component
3964,NC_011916.1,gene,1928226,1928708,+,protein_coding,CCNA_01804,CCNA_01804,NA,glutathione peroxidase
3966,NC_011916.1,gene,1928791,1930191,+,protein_coding,CCNA_01805,CCNA_01805,NA,dihydrolipoamide dehydrogenase
3968,NC_011916.1,gene,1930211,1931668,+,protein_coding,CCNA_01806,CCNA_01806,NA,hypothetical protein
3970,NC_011916.1,gene,1931701,1933254,-,protein_coding,CCNA_01807,CCNA_01807,NA,acyl-acyl carrier protein synthetase
3972,NC_011916.1,gene,1933343,1934419,-,protein_coding,CCNA_01808,CCNA_01808,NA,lysophospholipase L2
3974,NC_011916.1,gene,1934502,1935479,+,protein_coding,CCNA_01809,CCNA_01809,NA,lipoic acid synthetase
3976,NC_011916.1,gene,1935483,1935929,+,protein_coding,CCNA_01810,CCNA_01810,NA,type II toxin-antitoxin system RatA family toxin
3978,NC_011916.1,gene,1935926,1936417,-,protein_coding,CCNA_01811,CCNA_01811,NA,competence/damage-inducible protein CinA
3980,NC_011916.1,gene,1936456,1937604,-,protein_coding,CCNA_01812,CCNA_01812,NA,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase/2-C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase
3982,NC_011916.1,gene,1937704,1938711,+,protein_coding,CCNA_01813,CCNA_01813,NA,tRNA-dihydrouridine synthase
3984,NC_011916.1,gene,1938708,1939829,+,protein_coding,CCNA_01814,CCNA_01814,NA,nitrogen regulation protein ntrB
3986,NC_011916.1,gene,1939826,1941247,+,protein_coding,ntrC,CCNA_01815,NA,nitrogen assimilation regulatory protein NtrC
3988,NC_011916.1,gene,1941312,1943555,+,protein_coding,ntrY,CCNA_01816,NA,nitrogen regulation protein ntrY
3990,NC_011916.1,gene,1943552,1944940,+,protein_coding,ntrX,CCNA_01817,NA,nitrogen assimilation regulatory protein ntrX
3992,NC_011916.1,gene,1944941,1945804,+,protein_coding,CCNA_01818,CCNA_01818,NA,D-alanine aminotransferase
3994,NC_011916.1,gene,1945962,1946210,+,protein_coding,hfq,CCNA_01819,NA,RNA-binding protein%2C Hfq family
3996,NC_011916.1,gene,1946223,1947563,+,protein_coding,CCNA_01820,CCNA_01820,NA,GTP-binding protein hflX
3998,NC_011916.1,gene,1947560,1948387,-,protein_coding,CCNA_01821,CCNA_01821,NA,nucleoside triphosphate pyrophosphohydrolase
4000,NC_011916.1,gene,1948350,1949762,-,protein_coding,CCNA_01822,CCNA_01822,NA,melibiose carrier protein
4003,NC_011916.1,gene,1950040,1950258,-,protein_coding,CCNA_01823,CCNA_01823,NA,hypothetical protein
4005,NC_011916.1,gene,1950334,1950669,-,protein_coding,CCNA_01824,CCNA_01824,NA,hypothetical protein
4007,NC_011916.1,gene,1951298,1953250,+,protein_coding,btuB,CCNA_01826,NA,vitamin B12 transporter BtuB
4010,NC_011916.1,gene,1953316,1954770,+,protein_coding,cobQ,CCNA_01827,NA,cobyric acid synthase CobQ
4012,NC_011916.1,gene,1954767,1955342,-,protein_coding,CCNA_01828,CCNA_01828,NA,hypothetical protein
4014,NC_011916.1,gene,1955493,1956539,+,protein_coding,CCNA_01829,CCNA_01829,NA,SalR-family ligand-binding transcriptional regulator
4016,NC_011916.1,gene,1956674,1959535,+,protein_coding,CCNA_01830,CCNA_01830,NA,TonB-dependent receptor
4018,NC_011916.1,gene,1959650,1961173,+,protein_coding,CCNA_01831,CCNA_01831,NA,tryptophan halogenase superfamily protein
4020,NC_011916.1,gene,1961197,1963485,+,protein_coding,CCNA_01832,CCNA_01832,NA,beta-glucosidase
4022,NC_011916.1,gene,1963485,1964894,+,protein_coding,CCNA_01833,CCNA_01833,NA,glucosylceramidase
4024,NC_011916.1,gene,1965009,1967531,-,protein_coding,CCNA_01834,CCNA_01834,NA,ABC-type transport permease involved in lysophospholipase L1 biosynthesis
4026,NC_011916.1,gene,1967528,1968214,-,protein_coding,CCNA_01835,CCNA_01835,NA,ABC transporter ATP-binding protein
4028,NC_011916.1,gene,1968272,1968904,+,protein_coding,CCNA_01836,CCNA_01836,NA,acyl-CoA thioesterase I/lysophospholipase
4030,NC_011916.1,gene,1969053,1970081,-,protein_coding,CCNA_01837,CCNA_01837,NA,transposase%2C IS30 family
4032,NC_011916.1,gene,1970882,1972324,-,protein_coding,CCNA_01840,CCNA_01840,NA,MerR-family transcriptional regulator
4034,NC_011916.1,gene,1972490,1974109,+,protein_coding,CCNA_01841,CCNA_01841,NA,isocitrate lyase
4036,NC_011916.1,gene,1974143,1974370,+,protein_coding,CCNA_01842,CCNA_01842,NA,hypothetical protein
4038,NC_011916.1,gene,1974451,1976028,+,protein_coding,CCNA_01843,CCNA_01843,NA,malate synthase
4040,NC_011916.1,gene,1976177,1976803,-,protein_coding,CCNA_01844,CCNA_01844,NA,DNA integration/recombination/inversion protein
4042,NC_011916.1,gene,1977086,1977619,-,protein_coding,CCNA_01845,CCNA_01845,NA,two-component response regulator protein
4044,NC_011916.1,gene,1977612,1978958,-,protein_coding,CCNA_01846,CCNA_01846,NA,two-component sensor histidine kinase
4046,NC_011916.1,gene,1978955,1979692,-,protein_coding,CCNA_01847,CCNA_01847,NA,cytochrome c oxidase assembly protein Surf1
4048,NC_011916.1,gene,1979689,1980078,-,protein_coding,qoxD,CCNA_01848,NA,quinol cytochrome oxidase polypeptide IV
4050,NC_011916.1,gene,1980075,1980701,-,protein_coding,qoxC,CCNA_01849,NA,quinol cytochrome oxidase polypeptide III
4052,NC_011916.1,gene,1980704,1982701,-,protein_coding,qoxB,CCNA_01850,NA,quinol cytochrome oxidase polypeptide I
4054,NC_011916.1,gene,1982720,1983781,-,protein_coding,qoxA,CCNA_01851,NA,quinol cytochrome oxidase polypeptide II
4056,NC_011916.1,gene,1983992,1985332,+,protein_coding,CCNA_01852,CCNA_01852,NA,major facilitator superfamily transporter
4058,NC_011916.1,gene,1985425,1985829,+,protein_coding,CCNA_01853,CCNA_01853,NA,hypothetical protein
4060,NC_011916.1,gene,1985974,1986639,+,protein_coding,CCNA_01854,CCNA_01854,NA,GntR-family transcriptional regulator
4062,NC_011916.1,gene,1986625,1986741,+,ncRNA,CCNA_R0147,CCNA_R0147,NA,NA
4065,NC_011916.1,gene,1986769,1987485,+,protein_coding,CCNA_01855,CCNA_01855,NA,iron/manganese superoxide dismutase
4067,NC_011916.1,gene,1987428,1989626,+,protein_coding,CCNA_01856,CCNA_01856,NA,TonB-dependent receptor
4069,NC_011916.1,gene,1989653,1990909,+,protein_coding,CCNA_01857,CCNA_01857,NA,AraC-family transcriptional regulator
4071,NC_011916.1,gene,1990867,1991769,+,protein_coding,CCNA_01858,CCNA_01858,NA,AraC-family transcriptional regulator
4073,NC_011916.1,gene,1991852,1993885,+,protein_coding,CCNA_01859,CCNA_01859,NA,TonB-dependent receptor
4075,NC_011916.1,gene,1993888,1995033,+,protein_coding,CCNA_01860,CCNA_01860,NA,iron-regulated membrane protein
4077,NC_011916.1,gene,1995291,1996484,+,protein_coding,CCNA_01861,CCNA_01861,NA,hypothetical protein
4079,NC_011916.1,gene,1996891,1997184,-,protein_coding,CCNA_01862,CCNA_01862,NA,hypothetical protein
4081,NC_011916.1,gene,1997162,1997282,+,ncRNA,CCNA_R0148,CCNA_R0148,NA,NA
4084,NC_011916.1,gene,1997194,1998630,-,protein_coding,CCNA_01863,CCNA_01863,NA,outer membrane efflux protein
4086,NC_011916.1,gene,1998726,1999349,+,protein_coding,CCNA_01864,CCNA_01864,NA,TetR-family transcriptional regulator
4088,NC_011916.1,gene,1999438,2000526,+,protein_coding,CCNA_01865,CCNA_01865,NA,periplasmic multidrug efflux lipoprotein precursor
4090,NC_011916.1,gene,2000523,2003621,+,protein_coding,acrB4,CCNA_01866,NA,cation/multidrug efflux pump acrB4
4092,NC_011916.1,gene,2003589,2003693,+,ncRNA,CCNA_R0149,CCNA_R0149,NA,NA
4095,NC_011916.1,gene,2003815,2005050,-,protein_coding,CCNA_03894,CCNA_03894,NA,MFS sugar transporter
4097,NC_011916.1,gene,2005193,2005987,-,protein_coding,CCNA_01868,CCNA_01868,NA,2H phosphodiesterase family protein
4099,NC_011916.1,gene,2005990,2008671,-,protein_coding,CCNA_01869,CCNA_01869,NA,TonB-dependent receptor
4101,NC_011916.1,gene,2008780,2009934,-,protein_coding,CCNA_01870,CCNA_01870,NA,NagC-family transcriptional regulator
4103,NC_011916.1,gene,2009954,2010232,-,protein_coding,CCNA_03895,CCNA_03895,NA,hypothetical protein
4105,NC_011916.1,gene,2010241,2010474,+,protein_coding,CCNA_01873,CCNA_01873,NA,magnesium and cobalt transport protein corA
4107,NC_011916.1,gene,2010768,2012213,-,protein_coding,CCNA_01874,CCNA_01874,NA,transposase
4109,NC_011916.1,gene,2012838,2013983,+,protein_coding,CCNA_01875,CCNA_01875,NA,acyl-CoA dehydrogenase%2C short-chain specific
4111,NC_011916.1,gene,2014046,2015716,-,protein_coding,CCNA_01876,CCNA_01876,NA,oxidoreductase
4113,NC_011916.1,gene,2015915,2016775,+,protein_coding,CCNA_01877,CCNA_01877,NA,acyl-CoA thioesterase II
4115,NC_011916.1,gene,2016779,2018377,-,protein_coding,CCNA_01878,CCNA_01878,NA,long-chain-fatty-acid--CoA ligase
4117,NC_011916.1,gene,2018600,2019703,+,protein_coding,CCNA_01879,CCNA_01879,NA,NADH:flavin oxidoreductase%2C old yellow enzyme family
4119,NC_011916.1,gene,2019780,2020523,+,protein_coding,CCNA_01880,CCNA_01880,NA,3-ketoacyl-(acyl-carrier-protein) reductase FabG
4121,NC_011916.1,gene,2020520,2021158,+,protein_coding,CCNA_01881,CCNA_01881,NA,NAD-binding Rossmann superfamily protein
4123,NC_011916.1,gene,2021155,2022036,+,protein_coding,CCNA_01882,CCNA_01882,NA,SMP-30/gluconolaconase/LRE-like protein
4125,NC_011916.1,gene,2022050,2023222,+,protein_coding,CCNA_01883,CCNA_01883,NA,acyl-CoA dehydrogenase
4127,NC_011916.1,gene,2023230,2024378,+,protein_coding,CCNA_01884,CCNA_01884,NA,acyl-CoA dehydrogenase%2C short-chain specific
4129,NC_011916.1,gene,2024476,2025252,-,protein_coding,CCNA_01885,CCNA_01885,NA,short chain dehydrogenase
4131,NC_011916.1,gene,2025426,2028326,-,protein_coding,CCNA_01886,CCNA_01886,NA,TonB-dependent receptor
4133,NC_011916.1,gene,2028496,2029269,+,protein_coding,CCNA_01888,CCNA_01888,NA,IclR family HTH transcriptional regulator
4135,NC_011916.1,gene,2029278,2030912,-,protein_coding,CCNA_01889,CCNA_01889,NA,long-chain-fatty-acid--CoA ligase
4137,NC_011916.1,gene,2031155,2032660,+,protein_coding,CCNA_01890,CCNA_01890,NA,enoyl-CoA hydratase/isomerase family protein
4139,NC_011916.1,gene,2032774,2033601,-,protein_coding,CCNA_01891,CCNA_01891,NA,enoyl-CoA hydratase/carnithine racemase
4141,NC_011916.1,gene,2033679,2035319,+,protein_coding,CCNA_01892,CCNA_01892,NA,short chain dehydrogenase
4143,NC_011916.1,gene,2035334,2035876,+,protein_coding,CCNA_01893,CCNA_01893,NA,SnoaL-like domain protein
4145,NC_011916.1,gene,2035926,2037557,-,protein_coding,CCNA_01894,CCNA_01894,NA,FAD-NAD(P)-binding protein
4147,NC_011916.1,gene,2037657,2039096,+,protein_coding,CCNA_01895,CCNA_01895,NA,transporter%2C major facilitator superfamily
4149,NC_011916.1,gene,2039150,2039245,+,ncRNA,CCNA_R0150,CCNA_R0150,NA,NA
4152,NC_011916.1,gene,2039570,2039776,-,protein_coding,CCNA_01896,CCNA_01896,NA,hypothetical protein
4154,NC_011916.1,gene,2040047,2040853,-,protein_coding,CCNA_01897,CCNA_01897,NA,metal-dependent hydrolase
4156,NC_011916.1,gene,2040850,2041638,-,protein_coding,CCNA_01898,CCNA_01898,NA,Mg-dependent Dnase TatD
4158,NC_011916.1,gene,2041635,2042645,-,protein_coding,CCNA_01899,CCNA_01899,NA,DNA polymerase III%2C delta' subunit
4160,NC_011916.1,gene,2042642,2043268,-,protein_coding,CCNA_01900,CCNA_01900,NA,thymidylate kinase
4162,NC_011916.1,gene,2043376,2044365,-,protein_coding,CCNA_01901,CCNA_01901,NA,RipA-family peptidoglycan hydrolase
4164,NC_011916.1,gene,2044469,2044558,+,tRNA,CCNA_R0043,CCNA_R0043,NA,NA
4167,NC_011916.1,gene,2044927,2045415,+,protein_coding,CCNA_01902,CCNA_01902,NA,nickel-responsive regulator NikR
4169,NC_011916.1,gene,2045412,2046251,+,protein_coding,CCNA_01903,CCNA_01903,NA,urea carboxylase-associated protein 2
4171,NC_011916.1,gene,2046262,2046888,+,protein_coding,CCNA_01904,CCNA_01904,NA,urea carboxylase-associated protein 1
4173,NC_011916.1,gene,2046899,2050522,+,protein_coding,CCNA_01905,CCNA_01905,NA,urea carboxylase
4175,NC_011916.1,gene,2050519,2052303,+,protein_coding,CCNA_01906,CCNA_01906,NA,allophanate hydrolase
4177,NC_011916.1,gene,2052344,2053105,-,protein_coding,CCNA_01907,CCNA_01907,NA,ABC transporter ATP-binding protein
4179,NC_011916.1,gene,2053105,2053920,-,protein_coding,CCNA_01908,CCNA_01908,NA,ABC-type transporter%2C permease component
4181,NC_011916.1,gene,2053976,2055085,-,protein_coding,CCNA_01909,CCNA_01909,NA,ABC transporter substrate-binding protein
4183,NC_011916.1,gene,2055307,2055426,-,protein_coding,CCNA_01910,CCNA_01910,NA,ABC transporter substrate-binding protein
4185,NC_011916.1,gene,2055562,2055933,-,protein_coding,CCNA_01911,CCNA_01911,NA,glyoxalase family protein
4187,NC_011916.1,gene,2056129,2056449,-,protein_coding,CCNA_01912,CCNA_01912,NA,protein ydhR precursor
4189,NC_011916.1,gene,2056542,2056922,+,protein_coding,CCNA_01913,CCNA_01913,NA,MarR-family transcriptional regulator
4191,NC_011916.1,gene,2057017,2057925,+,protein_coding,CCNA_01914,CCNA_01914,NA,16S rRNA m(2)G 1207 methyltransferase RsmC
4193,NC_011916.1,gene,2057922,2058662,+,protein_coding,CCNA_01915,CCNA_01915,NA,ribosomal small subunit pseudouridine synthase A
4195,NC_011916.1,gene,2058655,2058888,+,protein_coding,CCNA_03957,CCNA_03957,NA,TusA-related sulfurtransferase
4197,NC_011916.1,gene,2058860,2059846,-,protein_coding,CCNA_01916,CCNA_01916,NA,BrkB/YihY/UPF0761 family protein
4199,NC_011916.1,gene,2059848,2059942,-,ncRNA,CCNA_R0044,CCNA_R0044,NA,NA
4202,NC_011916.1,gene,2059987,2061114,-,protein_coding,CCNA_01917,CCNA_01917,NA,alpha-methylacyl-CoA racemase
4204,NC_011916.1,gene,2061343,2062668,+,protein_coding,popA,CCNA_01918,NA,cyclic di-GMP effector protein PopA
4206,NC_011916.1,gene,2062750,2063394,+,protein_coding,CCNA_01919,CCNA_01919,NA,DsbA family dithiol-disulfide isomerase
4208,NC_011916.1,gene,2063515,2066982,-,protein_coding,mfd,CCNA_01920,NA,transcription-repair coupling factor Mfd
4210,NC_011916.1,gene,2066987,2067280,-,protein_coding,CCNA_01921,CCNA_01921,NA,Sdh5 family flavination protein
4212,NC_011916.1,gene,2067304,2068035,-,protein_coding,CCNA_01922,CCNA_01922,NA,SAM-dependent methyltransferase
4214,NC_011916.1,gene,2068157,2069710,+,protein_coding,rhlB,CCNA_01923,NA,ATP-dependent RNA helicase RhlB
4216,NC_011916.1,gene,2069785,2070936,-,protein_coding,CCNA_01924,CCNA_01924,NA,capsular polysaccharide biosynthesis protein
4218,NC_011916.1,gene,2070969,2072426,-,protein_coding,CCNA_01925,CCNA_01925,NA,coniferyl aldehyde dehydrogenase
4220,NC_011916.1,gene,2072620,2073681,+,protein_coding,dgcB,CCNA_01926,NA,GGDEF diguanylate cyclase DgcB
4222,NC_011916.1,gene,2073818,2074621,+,protein_coding,CCNA_01927,CCNA_01927,NA,enoyl-CoA hydratase
4224,NC_011916.1,gene,2074608,2075018,-,protein_coding,CCNA_01928,CCNA_01928,NA,conserved ACT domain protein
4226,NC_011916.1,gene,2075015,2075419,-,protein_coding,CCNA_01929,CCNA_01929,NA,hypothetical protein
4228,NC_011916.1,gene,2075420,2076391,-,protein_coding,CCNA_01930,CCNA_01930,NA,ADP-heptose LPS heptosyltransferase
4230,NC_011916.1,gene,2076486,2077046,+,protein_coding,CCNA_01931,CCNA_01931,NA,TetR-family transcriptional regulator
4232,NC_011916.1,gene,2077043,2077861,+,protein_coding,CCNA_01932,CCNA_01932,NA,1-acyl-sn-glycerol-3-phosphate acyltransferase
4234,NC_011916.1,gene,2077966,2078166,-,protein_coding,CCNA_01933,CCNA_01933,NA,hypothetical protein
4236,NC_011916.1,gene,2078166,2078567,-,protein_coding,CCNA_01934,CCNA_01934,NA,Iron-sulfur cluster assembly accessory protein
4238,NC_011916.1,gene,2078573,2078929,-,protein_coding,CCNA_01935,CCNA_01935,NA,FeS assembly SUF system protein
4240,NC_011916.1,gene,2078937,2080163,-,protein_coding,CCNA_01936,CCNA_01936,NA,cysteine desulfurase/selenocysteine lyase
4242,NC_011916.1,gene,2080163,2081191,-,protein_coding,sufD,CCNA_01937,NA,FeS assembly protein SufD
4244,NC_011916.1,gene,2081188,2081937,-,protein_coding,sufC,CCNA_01938,NA,ATP-dependent transporter SufC
4246,NC_011916.1,gene,2081930,2082319,-,protein_coding,CCNA_01939,CCNA_01939,NA,ADP-ribosylglycohydrolase
4248,NC_011916.1,gene,2082316,2083785,-,protein_coding,sufB,CCNA_01940,NA,ABC transporter-associated protein SufB
4250,NC_011916.1,gene,2083537,2083622,+,ncRNA,CCNA_R0151,CCNA_R0151,NA,NA
4253,NC_011916.1,gene,2083785,2084924,-,protein_coding,CCNA_01941,CCNA_01941,NA,cysteine desulfhydrase/Selenocysteine lyase
4255,NC_011916.1,gene,2084921,2085397,-,protein_coding,CCNA_01942,CCNA_01942,NA,Rrf2 family protein
4257,NC_011916.1,gene,2085576,2086226,+,protein_coding,CCNA_01943,CCNA_01943,NA,alpha/beta hydrolase family protein
4259,NC_011916.1,gene,2086293,2086811,-,protein_coding,CCNA_01944,CCNA_01944,NA,McrA-family restriction endonuclease
4261,NC_011916.1,gene,2086425,2086939,+,ncRNA,CCNA_R0152,CCNA_R0152,NA,NA
4264,NC_011916.1,gene,2086909,2088006,-,protein_coding,CCNA_01945,CCNA_01945,NA,anhydro-N-acetylmuramic acid kinase
4266,NC_011916.1,gene,2088068,2088118,+,protein_coding,CCNA_03958,CCNA_03958,NA,hypothetical protein
4268,NC_011916.1,gene,2088215,2089540,+,protein_coding,CCNA_01946,CCNA_01946,NA,tyrosyl-tRNA synthetase
4270,NC_011916.1,gene,2089668,2090129,+,protein_coding,CCNA_01947,CCNA_01947,NA,thioredoxin peroxidase
4272,NC_011916.1,gene,2090363,2091514,+,protein_coding,ldpA,CCNA_01948,NA,M23 family peptidoglycan-specific endopeptidase LdpA
4274,NC_011916.1,gene,2091495,2091980,+,protein_coding,bacA,CCNA_01949,NA,bactofilin A BacA
4276,NC_011916.1,gene,2092058,2093173,-,protein_coding,CCNA_01950,CCNA_01950,NA,peptide chain release factor 2 (RF-2)
4278,NC_011916.1,gene,2093252,2095621,-,protein_coding,pbpY,CCNA_01951,NA,multimodular transpeptidase-transglycosylase PbpY
4280,NC_011916.1,gene,2095782,2096969,-,protein_coding,amiC,CCNA_01952,NA,N-acetylmuramoyl-L-alanine amidase AmiC
4282,NC_011916.1,gene,2097338,2097556,+,protein_coding,CCNA_03959,CCNA_03959,NA,hypothetical protein
4284,NC_011916.1,gene,2097480,2100176,+,protein_coding,rne,CCNA_01954,NA,ribonuclease E
4286,NC_011916.1,gene,2100319,2101740,+,protein_coding,CCNA_01955,CCNA_01955,NA,zinc metalloprotease
4288,NC_011916.1,gene,2101765,2102505,+,protein_coding,CCNA_01956,CCNA_01956,NA,DsbA Com1-like subfamily protein
4290,NC_011916.1,gene,2102616,2103425,-,protein_coding,thiG,CCNA_01957,NA,thiazole biosynthesis protein ThiG
4292,NC_011916.1,gene,2103570,2103770,-,protein_coding,thiS,CCNA_01958,NA,ThiaminS ubiquitin-like sulfur carrier protein ThiS
4294,NC_011916.1,gene,2103849,2104289,+,protein_coding,CCNA_01959,CCNA_01959,NA,3-dehydroquinate dehydratase
4296,NC_011916.1,gene,2104350,2104862,+,protein_coding,CCNA_01960,CCNA_01960,NA,acetyl-CoA carboxylase biotin carboxyl carrier protein subunit
4298,NC_011916.1,gene,2104868,2106214,+,protein_coding,CCNA_01961,CCNA_01961,NA,biotin carboxylase
4300,NC_011916.1,gene,2106314,2106967,+,protein_coding,CCNA_01962,CCNA_01962,NA,leucyl/phenylalanyl-tRNA--protein transferase
4302,NC_011916.1,gene,2106904,2107542,-,protein_coding,CCNA_01963,CCNA_01963,NA,hypothetical protein
